PANEL;PANEL TG2 N1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;modbus:1_mb_WHr_I;zigbee:1_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:63_zd_WHr_I;zigbee:65_zd_WHr_I;zigbee:67_zd_WHr_I;zigbee:68_zd_WHr_I;zigbee:69_zd_WHr_I;zigbee:71_zd_WHr_I;zigbee:73_zd_WHr_I;zigbee:66_zd_WHr_I;zigbee:21_zd_WHr_I;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:73_zd_VARHr_I;zigbee:73_zd_VARHr_O;zigbee:71_zd_VARHr_I;zigbee:71_zd_VARHr_O;zigbee:10_zd_VARHr_I;zigbee:10_zd_VARHr_O;zigbee:34_zd_VARHr_I;zigbee:34_zd_VARHr_O
2025/09/22 04:20:00;;2156240;445602;1092933;0;198116;2032979;180103;1575346;100667;0;10749;52357;14241;4731;0;0;21861;71585;571369;0;0;0;0;7037;0;48227;863013;265623;36719;141167;0;79396;6146470;0;;;1427;11682;0;0;1;482072;0;0
2025/09/22 04:30:00;;2156289;445602;1092939;0;198136;2033089;180114;1575442;100677;0;10749;52398;14241;4731;0;0;21861;71585;571450;0;0;0;0;7037;0;48239;863033;265640;36725;141217;0;79396;6146737;0;;;1427;11682;0;0;1;482177;0;0
2025/09/22 04:40:00;;2156337;445602;1092945;0;198157;2033236;180124;1575539;100688;0;10749;52459;14241;4731;0;0;21861;71585;571530;0;0;0;0;7037;0;48251;863053;265657;36731;141268;0;79396;6147054;0;;;1427;11682;0;0;1;482281;0;0
2025/09/22 04:50:00;;2156386;445602;1092951;0;198178;2033346;180135;1575635;100698;0;10749;52520;14241;4731;0;0;21861;71585;571610;0;0;0;0;7037;0;48263;863073;265674;36737;141319;0;79396;6147300;0;;;1427;11682;0;0;1;482420;0;0
2025/09/22 05:00:00;;2156435;445602;1092957;0;198198;2033472;180146;1575732;100709;0;10749;52575;14241;4731;0;0;21861;71585;571691;0;0;0;0;7037;0;48276;863093;265692;36743;141369;0;79396;6147550;0;;;1427;11682;0;0;1;482525;0;0
2025/09/22 05:10:00;;2156483;445602;1092963;0;198219;2033674;180156;1575829;100719;0;10749;52629;14241;4731;0;0;21861;71585;571771;0;0;0;0;7037;0;48288;863113;265709;36749;141420;0;79396;6147819;0;;;1427;11682;0;0;1;482630;0;0
2025/09/22 05:20:00;;2156532;445602;1092969;0;198240;2033824;180167;1575926;100729;0;10749;52683;14241;4731;0;0;21861;71585;571851;0;0;0;0;7037;0;48300;863133;265726;36755;141471;0;79396;6148066;0;;;1427;11682;0;0;1;482770;0;0
2025/09/22 05:30:00;;2156580;445602;1092975;0;198260;2033971;180178;1576023;100740;0;10749;52738;14241;4731;0;0;21861;71585;571931;0;0;0;0;7037;0;48313;863153;265743;36761;141521;0;79396;6148302;0;;;1427;11682;0;0;1;482874;0;0
2025/09/22 05:40:00;;2156629;445602;1092981;0;198281;2034166;180188;1576120;100750;0;10749;52792;14241;4731;0;0;21861;71585;572012;0;0;0;0;7037;0;48325;863173;265760;36767;141572;0;79396;6148609;0;;;1427;11682;0;0;1;482979;0;0
2025/09/22 05:50:00;;2156677;445602;1092987;0;198301;2034312;180199;1576217;100760;0;10749;52839;14241;4731;0;0;21861;71585;572092;0;0;0;0;7037;0;48337;863193;265777;36773;141623;0;79396;6148831;0;;;1427;11682;0;0;1;483117;0;0
2025/09/22 06:00:00;;2156725;445602;1092993;0;198322;2034457;180209;1576314;100770;0;10749;52901;14241;4731;0;0;21861;71585;572172;0;0;0;0;7037;0;48349;863213;265794;36779;141673;0;79396;6149140;0;;;1427;11682;0;0;1;483220;0;0
2025/09/22 06:10:00;;2156773;445602;1092999;0;198342;2034649;180220;1576411;100780;0;10749;52955;14241;4731;0;0;21861;71585;572252;0;0;0;0;7037;0;48361;863233;265810;36784;141723;0;79396;6149654;0;;;1427;11682;0;0;1;483323;0;0
2025/09/22 06:20:00;;2156821;445602;1093005;0;198362;2034794;180230;1576507;100791;0;10749;53009;14241;4731;0;0;21861;71585;572332;0;0;0;0;7037;0;48372;863253;265827;36789;141773;0;79396;6150090;0;;;1427;11682;0;0;1;483461;0;0
2025/09/22 06:30:00;;2156869;445602;1093011;0;198383;2034938;180240;1576604;100801;0;10749;53063;14241;4731;0;0;21861;71585;572411;0;0;0;0;7037;0;48383;863273;265844;36794;141823;0;79396;6151089;0;;;1427;11682;0;0;1;483565;0;0
2025/09/22 06:40:00;;2156917;445602;1093017;0;198403;2035130;180251;1576701;100811;0;10749;53118;14241;4731;0;0;21861;71585;572491;0;0;0;0;7050;0;48395;863293;265861;36799;141873;0;79396;6152490;0;;;1427;11682;0;0;1;483668;0;0
2025/09/22 06:50:00;;2156965;445602;1093023;0;198424;2035273;180261;1576798;100821;0;10749;53172;14241;4731;0;0;21861;71585;572571;0;0;0;0;7145;0;48406;863313;265878;36804;141923;0;79396;6153652;0;;;1427;11682;0;0;1;483805;0;0
2025/09/22 07:00:00;;2157124;445602;1093029;0;198444;2035417;180272;1576894;100831;0;10749;53226;14241;4731;0;0;21861;71585;572651;0;0;0;0;7229;0;48417;863333;265895;36809;141973;0;79396;6154778;0;;;1427;11682;0;0;1;483908;0;0
2025/09/22 07:10:00;;2157889;445602;1094637;0;198464;2035865;180282;1576991;100842;0;10749;53281;14241;4731;0;0;21861;71585;572731;0;0;0;0;7313;0;48428;863352;265911;36814;142023;0;79624;6156290;0;;;1427;11693;0;0;1;484012;0;0
2025/09/22 07:20:00;;2158671;445602;1096381;0;198485;2037109;180293;1577087;100852;0;10749;53335;14241;4731;0;0;21861;71585;572811;0;0;0;0;7408;0;48440;863372;265928;36819;142073;0;79868;6157370;0;;;1427;11715;0;0;1;484407;0;0
2025/09/22 07:30:00;;2159451;445602;1097457;0;198505;2038333;180303;1577183;100862;0;10749;53389;14241;4731;0;0;21861;71585;572890;0;0;0;0;7468;0;48451;863392;265945;36824;142123;0;80111;6158473;0;;;1427;11730;0;0;1;484704;0;0
2025/09/22 07:40:00;;2160228;445602;1099216;0;198525;2040255;180313;1577279;100872;0;10749;53444;14241;4731;0;0;21861;71585;572970;0;0;0;0;7469;0;48462;863412;265961;36830;142173;0;80435;6159937;0;;;1427;11746;0;0;1;485000;0;0
2025/09/22 07:50:00;;2161006;445602;1100425;0;198545;2043017;180324;1577375;100882;0;10749;53498;14241;4731;0;0;21879;71585;573049;0;0;0;0;7556;0;48473;863432;265978;36835;142223;0;80686;6160996;0;;;1427;11767;0;0;1;485504;0;0
2025/09/22 08:00:00;;2161787;445602;1101637;0;198566;2044450;180334;1577471;100892;0;10749;53552;14241;4731;0;0;21900;71585;573129;0;0;0;0;7624;0;48485;863452;265995;37054;142273;0;80936;6162086;0;;;1427;11784;0;0;1;485818;0;0
2025/09/22 08:10:00;;2162569;445602;1102852;0;198619;2046106;180345;1578074;100902;0;10749;53606;14241;4731;0;0;21922;71600;573210;0;0;0;0;7710;0;48496;863472;266012;37448;142323;0;81268;6163707;0;;;1427;11800;0;0;1;486127;0;0
2025/09/22 08:20:00;;2163352;445602;1103757;0;198717;2047349;180429;1579093;100960;0;10749;53661;14241;4731;0;0;21943;71618;573290;0;0;0;0;7739;0;48508;863492;266029;37840;142373;0;81516;6164854;0;;;1427;11822;0;0;1;486539;0;0
2025/09/22 08:30:00;;2164136;445602;1104348;0;198829;2048593;180496;1580105;100976;0;10749;53715;14241;4731;0;0;21965;71635;573370;0;0;0;0;7739;0;48519;863512;266046;38230;142423;0;81765;6165995;0;;;1427;11839;0;0;1;486846;0;0
2025/09/22 08:40:00;;2164919;445602;1105107;0;198953;2050855;180568;1581110;100993;0;10749;53769;14241;4731;0;0;21986;71652;573451;0;0;0;0;7740;0;48530;863532;266063;38616;142473;0;82105;6167475;0;;;1427;11855;0;0;1;487168;0;0
2025/09/22 08:50:00;;2165702;445602;1106334;0;199081;2053660;180729;1582115;101066;0;10749;53823;14241;4826;0;0;22007;71669;573531;0;0;0;0;7743;0;48542;863553;266157;38999;142523;0;82358;6168654;0;;;1427;11877;0;0;1;487687;0;0
2025/09/22 09:00:00;;2166517;445602;1107563;0;199209;2055046;181239;1583114;101568;0;10749;53888;14241;4854;0;0;22029;71686;573611;0;0;0;0;7792;0;48553;863573;267256;39381;142573;0;82612;6169853;0;;;1427;11893;0;0;1;487992;0;0
2025/09/22 09:10:00;;2167452;445602;1108805;0;199332;2056714;181519;1584158;102003;0;10749;53952;14241;4854;0;0;22050;71703;573691;0;0;0;0;7841;0;48564;863593;268417;39764;142623;0;82954;6171633;0;;;1427;11910;0;0;1;488292;0;0
2025/09/22 09:20:00;;2168398;445602;1110216;0;199437;2057964;181702;1585230;102415;0;10749;54016;14241;4854;0;0;22071;71708;573770;0;0;0;0;7889;0;48576;863613;269542;40146;142673;0;83200;6173012;0;;;1427;11931;0;0;1;488687;0;0
2025/09/22 09:30:00;;2169344;445602;1111802;0;199552;2059223;181843;1586286;102823;0;10749;54079;14241;4854;0;0;22093;71708;573850;0;0;0;0;7937;0;48587;863633;270645;40528;142723;0;83444;6174703;0;;;1427;11946;0;0;1;488984;0;0
2025/09/22 09:40:00;;2170287;445602;1113539;0;199673;2062507;181984;1587343;103233;0;10749;54144;14241;4854;0;0;22114;71708;573930;0;0;0;0;7985;0;48598;863653;271579;40910;142772;0;83800;6177110;0;;;1429;11960;0;0;1;489342;0;0
2025/09/22 09:50:00;;2171229;445602;1115291;0;199781;2064525;182124;1588400;103637;0;10749;54209;14241;4854;0;0;22135;71708;574010;0;0;0;0;8031;0;48609;863673;272455;41205;143128;0;84057;6178898;0;;;1431;11977;0;0;1;489810;0;0
2025/09/22 10:00:00;;2172170;445602;1116478;0;199909;2065787;182259;1589450;104043;0;10749;54273;14241;4854;0;0;22157;71708;574089;0;0;0;0;8078;0;48621;864096;273329;41565;143605;0;84301;6180716;0;;;1431;11993;0;0;1;490106;0;0
2025/09/22 10:10:00;;2173130;445602;1117702;0;200045;2067531;182394;1590506;104449;0;10749;54336;14242;4854;0;0;22178;71708;574182;0;0;0;0;8126;0;48632;864696;274249;41969;144181;0;84625;6183738;0;;;1431;12010;0;0;1;490403;0;0
2025/09/22 10:20:00;;2174071;445602;1118907;0;200178;2068789;182603;1591563;104859;0;10778;54400;14261;4854;0;0;22199;71708;574367;0;0;0;0;8172;0;48643;865293;275113;42373;144786;0;84878;6186588;0;;;1432;12029;0;0;1;490795;0;0
2025/09/22 10:30:00;;2175011;445602;1120138;0;200310;2070991;182809;1592618;105270;0;10778;54464;14261;4856;0;0;22221;71708;574687;0;0;0;0;8219;0;48654;865888;275985;42776;145366;0;85133;6189453;0;;;1432;12045;0;0;1;491151;0;0
2025/09/22 10:40:00;;2175952;445602;1121360;0;200440;2073821;183040;1593673;105682;0;10778;54526;14261;4857;0;0;22242;71708;575078;0;0;0;0;8265;0;48665;866483;276911;43179;145936;0;85478;6192865;0;;;1434;12058;0;0;1;491498;0;0
2025/09/22 10:50:00;;2176891;445602;1123046;0;200570;2075097;183245;1594728;106095;0;10778;54586;14261;4859;0;0;22263;71708;575465;0;0;0;0;8312;0;48677;867079;277850;43350;146515;0;85739;6195548;0;;;1435;12078;0;0;1;491890;0;0
2025/09/22 11:00:00;;2177831;445602;1125044;0;200701;2076379;183450;1595782;106509;0;10778;54646;14261;4874;0;0;22285;71708;575836;0;0;0;0;8337;0;48688;867673;278791;43488;147096;0;86006;6198259;0;;;1436;12093;0;0;1;492182;0;0
2025/09/22 11:10:00;;2178771;445602;1127134;0;200831;2079466;183724;1596836;106924;0;10778;54704;14261;4874;0;0;22306;71713;576191;0;0;0;0;8339;0;48699;868267;279769;43626;147678;0;86357;6201767;0;;;1436;12108;0;0;1;492533;0;0
2025/09/22 11:20:00;;2179712;445602;1129199;0;200960;2081619;183866;1597889;107339;0;10778;54762;14261;4910;0;0;22327;71713;576518;0;0;0;0;8339;0;48710;868862;280756;43884;148245;0;86624;6204372;0;;;1437;12130;0;0;1;493016;0;0
2025/09/22 11:30:00;;2180650;445602;1131266;0;201089;2082881;184008;1598946;107778;0;10778;54825;14261;4946;0;0;22351;71713;576832;0;0;0;0;8339;0;48721;869457;281776;44300;148814;0;86906;6206964;0;;;1437;12150;0;0;1;493309;0;0
2025/09/22 11:40:00;;2181590;445602;1133351;0;201218;2084561;184109;1600002;108226;0;10778;54890;14261;4946;0;0;22382;71713;577107;0;0;0;0;8339;0;48733;870055;282791;44713;149394;0;87261;6210376;0;;;1437;12173;0;0;1;493603;0;0
2025/09/22 11:50:00;;2182530;445602;1135430;0;201351;2087178;184138;1601057;108373;0;10778;54952;14261;4952;0;0;22412;71713;577460;0;0;0;0;8339;0;48744;870650;283857;45123;149979;0;87531;6212943;0;;;1438;12198;0;0;1;494075;0;0
2025/09/22 12:00:00;;2183471;445602;1137495;0;201487;2089409;184209;1602112;108522;0;10778;55013;14261;4961;0;0;22443;71713;577773;0;0;0;0;8339;0;48755;871588;284903;45527;150564;0;87810;6215496;0;;;1439;12212;0;0;1;494426;0;0
2025/09/22 12:10:00;;2184413;445602;1139574;0;201619;2091092;184290;1603168;108673;0;10778;55075;14261;4969;0;0;22479;71713;578087;0;0;0;0;8341;0;48766;872847;285951;45928;151150;0;88137;6218503;0;;;1439;12228;0;0;1;494724;0;0
2025/09/22 12:20:00;;2185354;445602;1141654;0;201750;2091932;184379;1604222;108827;0;10778;55137;14261;4977;0;0;22490;71713;578405;0;0;0;0;8375;0;48777;874109;286999;46329;151730;0;88383;6220907;0;;;1439;12250;0;0;1;495121;0;0
2025/09/22 12:30:00;;2186296;445602;1143730;0;201880;2094814;184471;1605274;108990;0;10778;55201;14261;4985;0;0;22490;71713;578719;0;0;0;0;8390;0;48789;875322;288051;46731;152312;0;88626;6223619;0;;;1439;12266;0;0;1;495505;0;0
2025/09/22 12:40:00;;2187486;445602;1145811;0;202010;2097346;184564;1606331;109157;0;10778;55263;14261;4991;0;0;22490;71713;579014;0;0;0;0;8434;0;48800;876511;289100;47133;152893;0;88951;6227256;0;;;1439;12283;0;0;1;495863;0;0
2025/09/22 12:50:00;;2188739;445602;1147885;0;202140;2098608;184656;1607387;109321;0;10778;55329;14261;4996;0;0;22490;71713;579133;0;0;0;0;8482;0;48811;877209;290147;47534;153489;0;89194;6230062;0;;;1439;12304;0;0;1;496263;0;0
2025/09/22 13:00:00;;2189994;445602;1149967;0;202269;2099867;184745;1608442;109481;0;10778;55392;14261;5000;0;0;22518;71713;579253;0;0;0;0;8532;0;48823;877807;291190;47936;154071;0;89438;6232865;0;;;1439;12321;0;0;1;496566;0;0
2025/09/22 13:10:00;;2191250;445602;1152044;0;202402;2103412;184833;1609499;109642;0;10778;55452;14261;5005;0;0;22548;71713;579373;0;0;0;0;8574;0;48834;878403;292233;48337;154655;0;89770;6236520;0;;;1439;12337;0;0;1;496973;0;0
2025/09/22 13:20:00;;2192507;445602;1154110;0;202533;2105062;184922;1610555;109806;0;10803;55511;14261;5010;0;0;22578;71713;579493;0;0;0;0;8590;0;48845;878998;293277;48738;155238;0;90032;6239343;0;;;1439;12365;0;0;1;497443;0;0
2025/09/22 13:30:00;;2193763;445602;1156171;0;202664;2106341;185010;1611609;109968;0;10844;55568;14261;5018;0;0;22607;71713;579612;0;0;0;0;8591;0;48857;879597;294322;49139;155822;0;90289;6241371;0;;;1439;12385;0;0;1;497744;0;0
2025/09/22 13:40:00;;2195020;445602;1158287;0;202802;2108042;185100;1612676;110217;0;10858;55623;14261;5027;0;0;22637;71713;579732;0;0;0;0;8591;0;48868;880199;295367;49541;156405;0;90634;6246370;0;;;1439;12406;0;0;1;498046;0;0
2025/09/22 13:50:00;;2196274;445602;1160377;0;202942;2110748;185189;1613749;110388;0;10899;55679;14261;5038;0;0;22666;71713;579852;0;0;0;0;8591;0;48879;880800;296412;49918;156985;0;90896;6249001;0;;;1439;12435;0;0;1;498549;0;0
2025/09/22 14:00:00;;2197374;445602;1162467;0;203085;2112639;185453;1614827;110549;0;10905;55739;14261;5048;0;0;22691;71713;579972;0;0;0;0;8591;0;48890;881397;297457;50147;157565;0;91154;6251386;0;;;1439;12457;0;0;1;498896;0;0
2025/09/22 14:10:00;;2198630;445602;1164545;0;203214;2114339;185650;1615904;110711;0;10905;55799;14261;5060;0;0;22717;71713;580091;0;0;0;0;8593;0;48902;881995;298502;50377;158147;0;91496;6255036;0;;;1439;12478;0;0;1;499197;0;0
2025/09/22 14:20:00;;2199889;445602;1166628;0;203327;2115617;185854;1616977;110872;0;10905;55860;14261;5072;0;0;22743;71713;580211;0;0;0;0;8593;0;48913;882590;299548;50606;158682;0;91754;6257469;0;;;1439;12506;0;0;1;499597;0;0
2025/09/22 14:30:00;;2201303;445602;1168704;0;203441;2118004;186060;1618051;111038;0;10905;55920;14261;5081;0;0;22768;71713;580331;0;0;0;0;8621;0;48924;883183;300592;50835;159146;0;92011;6260126;0;;;1439;12527;0;0;1;499977;0;0
2025/09/22 14:40:00;;2202560;445602;1170781;0;203564;2120572;186269;1619115;111200;0;10905;55981;14261;5087;0;0;22792;71713;580450;0;0;0;0;8668;0;48936;883777;301676;51232;159611;0;92350;6263625;0;;;1439;12548;0;0;1;500338;0;0
2025/09/22 14:50:00;;2203815;445602;1172885;0;203715;2121846;186441;1620180;111363;0;10939;56041;14273;5091;0;0;22816;71713;580570;0;0;0;0;8716;0;48947;884373;302781;51648;160076;0;92603;6266272;0;;;1439;12575;0;0;1;500737;0;0
2025/09/22 15:00:00;;2205069;445602;1174968;0;203861;2123124;186580;1621240;111522;0;10980;56103;14286;5094;0;0;22840;71713;580674;0;0;0;0;8764;0;48958;884968;303908;52062;160540;0;92859;6268872;0;;;1439;12596;0;0;1;501037;0;0
2025/09/22 15:10:00;;2206324;445602;1177040;0;204002;2126190;186720;1622298;111682;0;11021;56164;14320;5099;0;0;22863;71713;580809;0;0;0;0;8811;0;48969;885562;305058;52469;161005;0;93212;6272267;0;;;1439;12618;0;0;1;501392;0;0
2025/09/22 15:20:00;;2207427;445602;1179142;0;204141;2128218;186859;1623356;111841;0;11067;56225;14382;5102;0;0;22887;71713;580928;0;0;0;0;8859;0;48981;886157;306207;52873;161469;0;93474;6275138;0;;;1439;12649;0;0;1;501879;0;0
2025/09/22 15:30:00;;2208841;445602;1181222;0;204279;2129494;187099;1624413;111997;0;11094;56285;14432;5105;0;0;22911;71713;581048;0;0;0;0;8906;0;49068;886752;307399;53274;161933;0;93728;6277929;0;;;1439;12671;0;0;1;502178;0;0
2025/09/22 15:40:00;;2210099;445602;1183300;0;204415;2131192;187234;1625475;112157;0;11127;56344;14491;5108;0;0;22934;71713;581167;0;0;0;0;8954;0;49236;887346;308612;53676;162398;0;94062;6281577;0;;;1439;12693;0;0;1;502475;0;0
2025/09/22 15:50:00;;2211355;445602;1185375;0;204553;2133737;187368;1626530;112315;0;11172;56406;14551;5111;0;0;22958;71713;581286;0;0;0;0;9000;0;49363;887940;309851;54077;162863;0;94321;6284454;0;;;1439;12721;0;0;1;502954;0;0
2025/09/22 16:00:00;;2212613;445602;1187460;0;204691;2135455;187504;1627582;112463;0;11217;56493;14610;5114;0;0;22981;71713;581406;0;0;0;0;9047;0;49376;888533;311092;54478;163347;0;94579;6287364;0;;;1439;12735;0;0;1;503348;0;0
2025/09/22 16:10:00;;2213869;445602;1189546;0;204828;2137998;187640;1628636;112621;0;11262;56578;14669;5116;0;0;23002;71713;581526;0;0;0;0;9096;0;49389;889128;312336;54880;163811;0;94919;6291455;0;;;1439;12763;0;0;1;503647;0;0
2025/09/22 16:20:00;;2215128;445602;1191621;0;204965;2139277;187777;1629691;112777;0;11307;56652;14715;5119;0;0;23024;71713;581645;0;0;0;0;9143;0;49401;889723;313576;55281;164276;0;95171;6294332;0;;;1439;12791;0;0;1;504047;0;0
2025/09/22 16:30:00;;2216386;445602;1193702;0;205100;2141308;187913;1630743;112936;0;11352;56721;14761;5121;0;0;23045;71713;581885;0;0;0;0;9190;0;49414;890318;314814;55683;164740;0;95421;6297885;0;;;1439;12812;0;0;1;504398;0;0
2025/09/22 16:40:00;;2217643;445602;1195781;0;205234;2144636;188050;1631800;113095;0;11397;56789;14819;5124;0;0;23067;71713;582126;0;0;0;0;9239;0;49427;890913;316057;56085;165206;0;95751;6302688;0;;;1439;12833;0;0;1;504805;0;0
2025/09/22 16:50:00;;2218901;445602;1197871;0;205372;2145916;188188;1632852;113255;0;11442;56858;14849;5127;0;0;23099;71713;582368;0;0;0;0;9288;0;49439;891508;317299;56485;165670;0;95999;6306271;0;;;1439;12860;0;0;1;505220;0;0
2025/09/22 17:00:00;;2220159;445602;1199957;0;205508;2147196;188324;1633772;113415;0;11486;56931;14908;5129;0;0;23124;71713;582612;0;0;0;0;9337;0;49452;892104;318541;56860;166136;0;96248;6309930;0;;;1439;12874;0;0;1;505516;0;0
2025/09/22 17:10:00;;2221417;445602;1202055;0;205743;2150469;188462;1634957;113574;0;11531;57006;14952;5132;0;0;23149;71713;582856;0;0;0;0;9384;0;49465;892701;319784;56936;166601;0;96581;6314826;0;;;1439;12902;0;0;1;505894;0;0
2025/09/22 17:20:00;;2222672;445602;1204158;0;206171;2152598;188635;1636010;113734;0;11576;57078;14999;5134;0;0;23174;71713;583406;0;0;0;0;9431;0;49477;893299;321025;56962;167066;0;96833;6318405;0;;;1439;12930;0;0;1;506390;0;0
2025/09/22 17:30:00;;2223930;445602;1206238;0;206627;2153871;188837;1637064;113893;0;11621;57146;15057;5137;0;0;23199;71713;584259;0;0;0;0;9481;0;49490;893897;322267;56988;167531;0;97084;6321830;0;;;1439;12950;0;0;1;506686;0;0
2025/09/22 17:40:00;;2225187;445602;1208306;0;206672;2155586;189042;1638117;114052;0;11666;57214;15089;5140;0;0;23223;71713;585106;0;0;0;0;9532;0;49503;894494;323505;57014;167995;0;97421;6326455;0;;;1439;12971;0;0;1;506984;0;0
2025/09/22 17:50:00;;2226445;445602;1209777;0;206700;2158262;189242;1639173;114209;0;11708;57283;15152;5143;0;0;23248;71713;585952;0;0;0;0;9582;0;49515;895089;324745;57039;168460;0;97676;6329867;0;;;1439;13000;0;0;1;507493;0;0
2025/09/22 18:00:00;;2227703;445602;1210200;0;206729;2160373;189450;1640229;114408;0;11753;57346;15215;5146;0;0;23272;71713;586809;0;0;0;0;9628;0;49528;895682;325986;57065;168924;0;97943;6332720;0;;;1439;13021;0;0;1;507866;0;0
2025/09/22 18:10:00;;2228962;445602;1210643;0;206757;2162074;189660;1641285;114912;0;11798;57408;15277;5150;0;0;23295;71713;587657;0;0;0;0;9674;0;49541;896277;327228;57091;169389;0;98289;6337291;0;;;1439;13042;0;0;1;508164;0;0
2025/09/22 18:20:00;;2230221;445602;1210982;0;206785;2163757;189869;1642339;115536;0;11842;57468;15336;5152;0;0;23319;71713;588495;0;0;0;0;9721;0;49554;896872;328469;57117;169853;0;98552;6340732;0;;;1439;13070;0;0;1;508596;0;0
2025/09/22 18:30:00;;2231443;445602;1211322;0;206812;2166363;190077;1643395;116156;0;11884;57525;15362;5153;0;0;23340;71713;589329;0;0;0;0;9767;0;49566;897467;329695;57143;170318;0;98813;6344153;0;;;1439;13091;0;0;1;508999;0;0
2025/09/22 18:40:00;;2232633;445602;1211662;0;206840;2168435;190284;1644450;116774;0;11925;57580;15388;5154;0;0;23367;71713;589824;0;0;0;0;9815;0;49579;898062;330898;57169;170782;0;99158;6348739;0;;;1439;13111;0;0;1;509320;0;0
2025/09/22 18:50:00;;2233823;445602;1212004;0;206868;2169712;190491;1645505;117390;0;11965;57636;15414;5154;0;0;23386;71713;590113;0;0;0;0;9833;0;49592;898657;332098;57194;171245;0;99416;6352030;0;;;1439;13134;0;0;1;509712;0;0
2025/09/22 19:00:00;;2235013;445602;1212370;0;206895;2172014;190698;1646560;118008;0;12006;57692;15442;5154;0;0;23411;71713;590401;0;0;0;0;9833;0;49604;899252;333298;57220;171710;0;99673;6354964;0;;;1439;13151;0;0;1;510082;0;0
2025/09/22 19:10:00;;2236203;445602;1212713;0;206923;2175026;190902;1647617;118624;0;12046;57747;15468;5154;0;0;23432;71713;590688;0;0;0;0;9833;0;49617;899845;334500;57246;172174;0;100012;6358324;0;;;1439;13168;0;0;1;510486;0;0
2025/09/22 19:20:00;;2236948;445602;1213107;0;206951;2176302;191085;1648679;119176;0;12070;57803;15483;5154;0;0;23454;71713;590894;0;0;0;0;9833;0;49630;900440;335701;57272;172639;0;100262;6361267;0;;;1439;13190;0;0;1;510889;0;0
2025/09/22 19:30:00;;2238585;445602;1213450;0;206978;2177573;191265;1649731;119586;0;12073;57859;15498;5154;0;0;23475;71713;591020;0;0;0;0;9833;0;49642;901035;336898;57298;173103;0;100440;6364434;0;;;1439;13200;0;0;1;511182;0;0
2025/09/22 19:40:00;;2239773;445602;1213850;0;207006;2180379;191447;1650785;120003;0;12075;57914;15513;5154;0;0;23497;71713;591129;0;0;0;0;9833;0;49655;901630;338080;57323;173568;0;100440;6368628;0;;;1439;13200;0;0;1;511523;0;0
2025/09/22 19:50:00;;2240963;445602;1214918;0;207034;2182827;191629;1651839;120415;0;12078;57970;15528;5154;0;0;23519;71713;591270;0;0;0;0;9833;0;49667;902225;339262;57349;174032;0;100440;6371802;0;;;1439;13200;0;0;1;512066;0;0
2025/09/22 20:00:00;;2242153;445602;1216103;0;207062;2184284;191810;1652892;120828;0;12081;58025;15544;5154;0;0;23541;71713;591396;0;0;0;0;9833;0;49680;902820;340444;57375;174496;0;100440;6374578;0;;;1439;13200;0;0;1;512371;0;0
2025/09/22 20:10:00;;2243195;445602;1216925;0;207089;2185969;191992;1653946;121241;0;12084;58079;15559;5154;0;0;23563;71713;591521;0;0;0;0;9833;0;49693;903415;341625;57401;174961;0;100440;6378613;0;;;1439;13200;0;0;1;512665;0;0
2025/09/22 20:20:00;;2244532;445602;1217314;0;207117;2187572;192174;1654999;121657;0;12087;58133;15574;5154;0;0;23586;71713;591647;0;0;0;0;9833;0;49705;904010;342806;57427;175425;0;100440;6381685;0;;;1439;13200;0;0;1;513092;0;0
