PANEL;PANEL TG2 N2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;zigbee:1_zd_WHr_I;zigbee:2_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:5_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:7_zd_WHr_I;zigbee:8_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:16_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:21_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:34_zd_WHr_I;modbus:1_mb_WHr_I;zigbee:32_zd_VARHr_I;zigbee:32_zd_VARHr_O;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:11_zd_VARHr_I;zigbee:11_zd_VARHr_O;zigbee:12_zd_VARHr_I;zigbee:12_zd_VARHr_O;zigbee:30_zd_VARHr_I;zigbee:30_zd_VARHr_O;zigbee:33_zd_VARHr_I;zigbee:33_zd_VARHr_O;zigbee:4_zd_VARHr_I;zigbee:4_zd_VARHr_O;zigbee:31_zd_VARHr_I;zigbee:31_zd_VARHr_O
2025/09/01 13:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149299;0;0;7093;59843;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 13:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149644;0;0;7200;59898;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 13:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149978;0;0;7271;59960;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 14:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150271;0;0;7324;60035;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 14:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150574;0;0;7383;60105;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 14:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150848;0;0;7390;60215;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 14:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151184;0;0;7457;60279;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 14:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151505;0;0;7553;60315;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 14:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151784;0;0;7579;60408;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 15:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152097;0;0;7665;60453;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 15:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152419;0;0;7753;60495;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 15:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152698;0;0;7781;60584;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 15:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152962;0;0;7783;60693;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 15:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153272;0;0;7796;60796;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 15:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153685;0;0;7888;60844;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 16:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154011;0;0;7930;60932;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 16:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154396;0;0;8040;60967;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 16:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154789;0;0;8140;61008;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 16:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155127;0;0;8209;61068;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 16:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155522;0;0;8297;61132;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 16:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155874;0;0;8356;61251;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 17:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156200;0;0;8360;61407;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 17:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156496;0;0;8360;61542;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 17:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156767;0;0;8360;61655;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 17:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157031;0;0;8360;61763;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 17:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157295;0;0;8360;61871;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 17:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157559;0;0;8360;61980;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157825;0;0;8360;62088;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 18:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158095;0;0;8360;62201;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 18:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158460;0;0;8420;62274;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 18:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158750;0;0;8438;62373;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 18:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159195;0;0;8477;62456;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 18:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159616;0;0;8532;62527;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 19:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160069;0;0;8620;62565;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 19:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160458;0;0;8699;62610;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 19:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160770;0;0;8754;62678;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 19:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161076;0;0;8841;62719;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 19:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161375;0;0;8919;62766;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 19:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161680;0;0;9005;62805;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161989;0;0;9077;62856;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 20:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162452;0;0;9161;62897;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 20:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162822;0;0;9223;62949;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 20:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163226;0;0;9320;62978;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 20:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163705;0;0;9455;62984;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 20:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164079;0;0;9564;63010;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164484;0;0;9669;63033;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 21:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164879;0;0;9751;63073;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 21:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165242;0;0;9828;63130;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 21:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165715;0;0;9975;63132;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 21:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166157;0;0;10040;63193;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 21:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166485;0;0;10043;63307;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166930;0;0;10066;63405;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 22:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167510;0;0;10170;63446;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 22:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168005;0;0;10316;63452;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 22:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168458;0;0;10452;63482;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 22:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168793;0;0;10482;63599;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 22:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169124;0;0;10568;63661;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169478;0;0;10663;63711;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 23:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169800;0;0;10758;63747;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 23:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170111;0;0;10841;63793;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 23:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170554;0;0;10965;63807;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 23:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171073;0;0;11101;63819;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/01 23:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171464;0;0;11218;63869;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171894;0;0;11322;63930;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 00:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172388;0;0;11459;63951;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 00:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172732;0;0;11548;64008;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173034;0;0;11548;64146;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 00:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173340;0;0;11548;64294;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 00:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173868;0;0;11680;64296;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174191;0;0;11711;64378;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 01:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174590;0;0;11787;64414;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 01:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 01:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 01:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 02:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 02:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 02:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 02:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 03:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 03:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 03:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 03:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 04:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 04:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 04:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 04:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 05:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 05:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 05:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 05:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 06:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 06:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 06:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 06:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 07:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 07:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 07:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 07:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
2025/09/02 07:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174668;0;0;11787;64445;0;0;0;0;0;0;0;0;0;0;0;0
