IMEI;.;531564464931796;844089018975547;5819164598021;978574761137336;795691965991443;706560843117942;303223109446319;587428340019631;723869689080073;603619603655634;671049749365066;843048149864683;722308901759770;64822741699669;943394216115193;46588688365950;530332010486196;770799840978788;524354308009691;.;.;.;.;802910036211745;987820867103638;952513667615231;649128039000711;985512598979614;249708457989651;322270759063182;.;.;143004408391905;251648408130744;337627331261608;875676979462036;.;665003511841006;581605201650169;36619705881581;744899947809308;251489306782589;953875223880666;.;551599847836764;663724002498357;732336322420386;394857934061924;723962888989905;679896372351996;923321670582190;893845917793809;869617193075069;581249158224008;843360911270229;505414884951205;637957823923257;743517127810913;41545954570335;595773024461625;842615102024283;625900755793801;589683872408150;602496029605727;502477914127655;65545375520861;822148592343810;881626283988844;156003169091211
Device Name;TG2- MEDICION GENERAL;LOCAL 113 MINISO;LOCAL  109;LOCAL 111 MINISO;LOCAL 118 SUNTIME;LOCAL 205 ARGENPER;LOCAL 114 TOPI TOP;LOCAL 123 ADIDAS;LOCAL 125 ADIDAS;LOCAL 124 ADIDAS;LOCAL 112 MINISO;LOCAL 116 LA EMPAPADA;LOCAL 117;LOCAL 115 LA EMPAPADA;LOCAL 110 PORTEÃ‘OS;LOCAL 107;LOCAL 120 SUNTIME;LOCAL 119 SUNTIME;LOCAL 104 ALMACEN SERMITECH;LOCAL 102 COOLBOX;LOCAL 210 CASA IDEAS;LOCAL 211 CASA IDEAS;LOCAL 209 CASA IDEAS;RESERVA EQUIPADA LCN30;LOCAL 126;LOCAL 204;LOCAL 103 BE SIFRAH;LOCAL 121 ISADORA;LOCAL 122 TODO MODA;LOCAL 106 CALIMOD;LOCAL 105 AZALEIA;RESERVA EQUIPADA LCN25;LOCAL 212 CASA IDEAS;LOCAL 206 DOLLARCITY;LOCAL 108 MAYLIN;PISO 3 SECTOR 1B M302;PISO 3 SECTOR 1B M307;TABLERO DE DAMPERS;LOCAL 301;LOCAL 101B;LOCAL 303 ;LOCAL 203;LOCAL 202;PISO 3 SECTOR 1B M301;RESERVA EQUIPADA LCN39;LOCAL 101A STARBUCKS;LOCAL 304-305;LOCAL 312;PISO 3 SECTOR 1B M308;PISO 2 SECTOR 1B M303;PISO 3 SECTOR 1B M304;LOCAL M105;LOCAL M106;LOCAL 108B;MODULO M101;MODULO M102;LOCAL M103;LOCAL M104;LOCAL M201;LOCAL M202;LOCAL M203;LOCAL M204;PISO 3 SECTOR 1B M306;PISO 3 SECTOR 1B M305;LOCAL 208 CASA IDEAS;LOCAL 310 PIZZA HUT;LOCAL 308 KFC;LOCAL 306-307 KFC;LOCAL 201;LOCAL 313 SMARTFIT
Measurement Unit;;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh
2025-09-09 11:20:00;;888326;371577;57229;NaN;95846;147206;103296;597660;12924;0;3004;0;5894;0;0;NaN;574;48516;338914;NaN;NaN;NaN;NaN;312;NaN;2226;307913;56985;0;6020;NaN;0;3856775;0;NaN;NaN;0;NaN;21912;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 11:30:00;;889252;371639;57235;NaN;95846;147231;103296;597723;12924;0;3004;0;5894;0;0;NaN;574;48533;338943;NaN;NaN;NaN;NaN;312;NaN;2226;307928;56990;0;6036;NaN;0;3857000;0;NaN;NaN;0;NaN;21997;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 11:40:00;;890180;371700;57241;NaN;95846;147264;103296;597787;12924;0;3004;0;5894;0;0;NaN;574;48551;338973;NaN;NaN;NaN;NaN;312;NaN;2226;307943;56995;0;6053;NaN;0;3857332;0;NaN;NaN;0;NaN;22082;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 11:50:00;;891107;371763;57247;NaN;95846;147289;103296;597850;12924;0;3004;0;5894;0;0;NaN;574;48568;339002;NaN;NaN;NaN;NaN;312;NaN;2226;307957;56999;0;6069;NaN;0;3857547;0;NaN;NaN;0;NaN;22167;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 12:00:00;;892035;371825;57253;NaN;95846;147314;103296;597913;12924;0;3004;0;5894;0;0;NaN;574;48586;339031;NaN;NaN;NaN;NaN;312;NaN;2226;307972;57003;0;6086;NaN;0;3857744;0;NaN;NaN;0;NaN;22251;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 12:10:00;;892439;371886;57258;NaN;95846;147347;103296;597977;12924;0;3004;0;5894;0;0;NaN;574;48604;339060;NaN;NaN;NaN;NaN;312;NaN;2226;307987;57008;0;6102;NaN;0;3858033;0;NaN;NaN;0;NaN;22336;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 12:20:00;;892479;371947;57264;NaN;95846;147372;103296;598040;12924;0;3004;0;5894;0;0;NaN;574;48621;339090;NaN;NaN;NaN;NaN;312;NaN;2226;308001;57013;0;6119;NaN;0;3858250;0;NaN;NaN;0;NaN;22421;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 12:30:00;;892519;372008;57270;NaN;95846;147397;103296;598103;12924;0;3004;0;5894;0;0;NaN;574;48639;339119;NaN;NaN;NaN;NaN;312;NaN;2226;308016;57018;0;6135;NaN;0;3858488;0;NaN;NaN;0;NaN;22506;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339682
2025-09-09 12:40:00;;892560;372069;57276;NaN;95846;147431;103296;598167;12924;0;3004;0;5894;0;0;NaN;574;48656;339149;NaN;NaN;NaN;NaN;312;NaN;2226;308031;57022;0;6152;NaN;0;3858789;0;NaN;NaN;0;NaN;22591;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;339802
2025-09-09 12:50:00;;893274;372130;57282;NaN;95846;147456;103296;598230;12924;0;3004;0;5894;0;0;NaN;591;48674;339178;NaN;NaN;NaN;NaN;312;NaN;2226;308046;57027;0;6168;NaN;0;3859000;0;NaN;NaN;0;NaN;22676;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;340095
2025-09-09 13:00:00;;894206;372191;57288;NaN;95846;147481;103296;598294;12924;0;3004;0;5894;0;0;NaN;613;48692;339208;NaN;NaN;NaN;NaN;312;NaN;2226;308061;57085;0;6185;NaN;0;3859250;0;NaN;NaN;0;NaN;22761;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;340382
2025-09-09 13:10:00;;895140;372255;57294;NaN;95846;147514;103296;598357;12924;0;3004;0;5894;0;0;NaN;634;48709;339237;NaN;NaN;NaN;NaN;312;NaN;2226;308075;57161;0;6202;NaN;0;3859561;0;NaN;NaN;0;NaN;22846;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;340667
2025-09-09 13:20:00;;895959;372323;57300;NaN;95846;147539;103296;598421;12924;0;3004;0;5894;0;0;NaN;652;48727;339266;NaN;NaN;NaN;NaN;312;NaN;2226;308090;57257;0;6218;NaN;0;3859805;0;NaN;NaN;0;NaN;22931;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;340980
2025-09-09 13:30:00;;897015;372391;57306;NaN;95846;147564;103296;598484;12924;0;3004;0;5894;0;0;NaN;661;48744;339296;NaN;NaN;NaN;NaN;312;NaN;2226;308105;57343;0;6235;NaN;0;3860029;0;NaN;NaN;0;NaN;23023;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;341345
2025-09-09 13:40:00;;897949;372458;57312;NaN;95846;147676;103296;598548;12924;0;3004;0;5894;0;0;NaN;672;48768;339326;NaN;NaN;NaN;NaN;312;NaN;2226;308120;57429;0;6252;NaN;0;3860311;0;NaN;NaN;0;NaN;23138;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;341689
2025-09-09 13:50:00;;898881;372527;57318;NaN;95846;147839;103296;598612;12924;0;3004;0;5894;0;0;NaN;688;48793;339355;NaN;NaN;NaN;NaN;312;NaN;2226;308135;57515;0;6269;NaN;0;3860537;0;NaN;NaN;0;NaN;23330;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;342108
2025-09-09 14:00:00;;899841;372595;57324;NaN;95846;148008;103296;598676;12924;0;3004;0;5894;0;0;NaN;707;48817;339385;NaN;NaN;NaN;NaN;312;NaN;2226;308150;57601;0;6286;NaN;0;3860769;0;NaN;NaN;0;NaN;23468;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;342505
2025-09-09 14:10:00;;900923;372690;57330;NaN;95862;148233;103296;598932;12924;0;3004;0;5900;0;0;NaN;726;48842;339415;NaN;NaN;NaN;NaN;312;NaN;2226;308345;57690;0;6301;NaN;0;3861186;0;NaN;NaN;0;NaN;23597;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;342858
2025-09-09 14:20:00;;902021;372785;57336;NaN;95913;148401;103296;599983;12924;0;3004;0;5910;0;0;NaN;748;48866;339445;NaN;NaN;NaN;NaN;312;NaN;2226;308643;57766;0;6301;NaN;0;3861581;0;NaN;NaN;0;NaN;23701;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;343225
2025-09-09 14:30:00;;903122;372879;57342;NaN;95964;148567;103296;601033;12924;0;3004;0;5931;0;0;NaN;773;48884;339476;NaN;NaN;NaN;NaN;312;NaN;2226;308942;57864;0;6301;NaN;0;3861931;0;NaN;NaN;0;NaN;23794;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;343592
2025-09-09 14:40:00;;904218;372972;57348;NaN;96015;148790;103296;602133;12924;0;3004;0;5951;0;0;NaN;793;48901;339506;NaN;NaN;NaN;NaN;312;NaN;2226;309239;57951;0;6301;NaN;0;3862436;0;NaN;NaN;0;NaN;23886;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;343976
2025-09-09 14:50:00;;905314;373069;57354;NaN;96065;148979;103296;603226;12924;0;3004;0;5970;0;0;NaN;812;48919;339536;NaN;NaN;NaN;NaN;312;NaN;2226;309537;58036;0;6301;NaN;0;3862820;0;NaN;NaN;0;NaN;23977;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;344329
2025-09-09 15:00:00;;906410;373179;57360;NaN;96116;149988;103296;604268;12924;0;3004;0;5988;0;0;NaN;840;48939;339566;NaN;NaN;NaN;NaN;312;NaN;2226;309834;58121;0;6301;NaN;0;3863209;0;NaN;NaN;0;NaN;24085;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;344750
2025-09-09 15:10:00;;907509;373287;57366;NaN;96167;151517;103322;605366;12949;0;3004;0;6006;0;0;NaN;870;48958;339612;NaN;NaN;NaN;NaN;312;NaN;2226;310131;58208;0;6301;NaN;0;3863818;0;NaN;NaN;0;NaN;24343;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;345148
2025-09-09 15:20:00;;908607;373396;57372;NaN;96217;152656;103347;606584;12975;0;3004;0;6022;0;0;NaN;895;48978;339681;NaN;NaN;NaN;NaN;312;NaN;2226;310432;58248;0;6301;NaN;0;3864338;0;NaN;NaN;0;NaN;24482;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;345487
2025-09-09 15:30:00;;909713;373500;57378;NaN;96267;153796;103374;607863;13003;0;3004;0;6037;0;0;NaN;919;48996;339751;NaN;NaN;NaN;NaN;312;NaN;2226;310729;58248;0;6301;NaN;0;3864866;0;NaN;NaN;0;NaN;24582;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;345832
2025-09-09 15:40:00;;910812;373613;57384;NaN;96318;155310;103403;609065;13018;0;3004;0;6053;0;0;NaN;942;49014;339820;NaN;NaN;NaN;NaN;312;NaN;2226;311028;58255;0;6301;NaN;0;3865566;0;NaN;NaN;0;NaN;24695;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;346206
2025-09-09 15:50:00;;911911;373730;57390;NaN;96380;156447;103432;610290;13019;0;3004;0;6066;0;0;NaN;963;49031;339890;NaN;NaN;NaN;NaN;312;NaN;2226;311325;58441;0;6301;NaN;0;3866075;0;NaN;NaN;0;NaN;24793;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;346527
2025-09-09 16:00:00;;913010;373852;57396;NaN;96439;157582;103460;611454;13019;0;3004;0;6067;0;0;NaN;986;49049;339960;NaN;NaN;NaN;NaN;312;NaN;2226;311624;58627;0;6301;NaN;0;3866598;0;NaN;NaN;0;NaN;24997;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;346896
2025-09-09 16:10:00;;914107;373960;57402;NaN;96497;159096;103489;612576;13019;0;3004;0;6067;0;0;NaN;1013;49067;340029;NaN;NaN;NaN;NaN;312;NaN;2226;311921;58774;0;6301;NaN;0;3867197;0;NaN;NaN;0;NaN;25160;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15;109;0;347292
2025-09-09 16:20:00;;915206;374121;57408;NaN;96561;160230;103518;613749;13019;0;3004;0;6067;0;0;NaN;1035;49084;340099;NaN;NaN;NaN;NaN;312;NaN;2226;312218;58899;0;6301;NaN;0;3867580;0;NaN;NaN;0;NaN;25252;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15;302;0;347836
2025-09-09 16:30:00;;916310;374235;57414;NaN;96626;161366;103547;614909;13020;0;3004;0;6067;0;0;NaN;1057;49102;340169;NaN;NaN;NaN;NaN;312;NaN;2226;312514;59024;0;6301;NaN;0;3867927;0;NaN;NaN;0;NaN;25419;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15;554;0;348232
2025-09-09 16:40:00;;917410;374353;57420;NaN;96685;162500;103576;616031;13020;0;3004;0;6067;0;0;NaN;1079;49119;340238;NaN;NaN;NaN;NaN;312;NaN;2226;312811;59134;0;6301;NaN;0;3868369;0;NaN;NaN;0;NaN;25595;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15;759;0;348599
2025-09-09 16:50:00;;918513;374486;57426;NaN;96743;164019;103605;617257;13020;0;3004;0;6067;0;0;NaN;1102;49137;340308;NaN;NaN;NaN;NaN;312;NaN;2226;313108;59274;0;6301;NaN;0;3868706;0;NaN;NaN;0;NaN;25689;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15;948;0;348961
2025-09-09 17:00:00;;919612;374618;57432;NaN;96798;165154;103634;618406;13021;0;3004;0;6067;0;0;NaN;1123;49155;340378;NaN;NaN;NaN;NaN;312;NaN;2226;313404;59399;0;6301;NaN;0;3869059;0;NaN;NaN;0;NaN;25783;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15;1201;0;349322
2025-09-09 17:10:00;;920714;374751;57438;NaN;96850;166677;103682;619435;13021;0;3004;0;6067;0;0;NaN;1146;49176;340448;NaN;NaN;NaN;NaN;312;NaN;2226;313701;59523;0;6301;NaN;0;3869556;0;NaN;NaN;0;NaN;25876;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55;1410;0;349639
2025-09-09 17:20:00;;921812;374876;57444;NaN;96902;167822;103716;620612;13021;0;3004;0;6067;0;0;NaN;1168;49194;340518;NaN;NaN;NaN;NaN;312;NaN;2226;313997;59648;0;6301;NaN;0;3869923;0;NaN;NaN;0;NaN;25993;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55;1621;0;349948
2025-09-09 17:30:00;;922911;374961;57450;NaN;96954;168970;103745;621792;13022;0;3004;0;6067;0;0;NaN;1191;49213;340588;NaN;NaN;NaN;NaN;312;NaN;2226;314293;59773;0;6301;NaN;0;3870293;0;NaN;NaN;0;NaN;26087;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;75;1875;0;350252
2025-09-09 17:40:00;;924011;375046;57456;NaN;97006;170501;103771;623012;13022;0;3004;0;6067;0;0;NaN;1212;49232;340658;NaN;NaN;NaN;NaN;312;NaN;2226;314589;59898;0;6301;NaN;0;3870823;0;NaN;NaN;0;NaN;26176;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;89;2065;0;350556
2025-09-09 17:50:00;;925110;375125;57463;NaN;97058;171645;103771;624248;13022;0;3004;0;6067;0;0;NaN;1234;49250;340728;NaN;NaN;NaN;NaN;312;NaN;2226;314886;60023;0;6301;NaN;0;3871176;0;NaN;NaN;0;NaN;26262;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;107;2271;0;350857
2025-09-09 18:00:00;;926210;375201;57469;NaN;97110;172790;103771;625378;13022;0;3004;0;6067;0;0;NaN;1257;49267;340798;NaN;NaN;NaN;NaN;312;NaN;2226;315183;60147;0;6301;NaN;0;3871523;0;NaN;NaN;0;NaN;26346;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;111;2523;0;351153
2025-09-09 18:10:00;;927311;375276;57475;NaN;97162;174321;103771;626408;13022;0;3004;0;6067;0;0;NaN;1267;49289;340868;NaN;NaN;NaN;NaN;312;NaN;2226;315479;60272;0;6301;NaN;0;3872085;0;NaN;NaN;0;NaN;26431;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;111;2741;0;351447
2025-09-09 18:20:00;;928408;375345;57481;NaN;97214;175438;103771;627433;13022;0;3004;0;6067;0;0;NaN;1267;49308;340939;NaN;NaN;NaN;NaN;312;NaN;2226;315776;60396;0;6301;NaN;0;3872575;0;NaN;NaN;0;NaN;26518;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;111;3029;0;351860
2025-09-09 18:30:00;;929505;375413;57487;NaN;97270;176132;103771;628457;13022;0;3004;0;6067;0;0;NaN;1267;49328;341009;NaN;NaN;NaN;NaN;312;NaN;2226;316072;60522;0;6301;NaN;0;3873108;0;NaN;NaN;0;NaN;26606;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;111;3402;0;352273
2025-09-09 18:40:00;;930603;375480;57493;NaN;97324;177850;103771;629482;13022;0;3004;0;6067;0;0;NaN;1267;49347;341079;NaN;NaN;NaN;NaN;312;NaN;2226;316368;60647;0;6301;NaN;0;3873826;0;NaN;NaN;0;NaN;26694;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;111;3688;0;352694
2025-09-09 18:50:00;;931700;375574;57499;NaN;97380;178871;103771;630506;13022;0;3004;0;6067;0;0;NaN;1267;49365;341149;NaN;NaN;NaN;NaN;312;NaN;2226;316665;60772;0;6301;NaN;0;3874365;0;NaN;NaN;0;NaN;26780;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;111;3957;0;353095
2025-09-09 19:00:00;;932797;375719;57505;NaN;97435;179892;103771;631531;13022;0;3004;0;6067;0;0;NaN;1267;49382;341219;NaN;NaN;NaN;NaN;312;NaN;2226;316964;60899;0;6301;NaN;0;3874892;0;NaN;NaN;0;NaN;26871;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;115;4315;0;353521
2025-09-09 19:10:00;;933893;375880;57511;NaN;97491;181267;103771;632568;13022;0;3004;0;6067;0;0;NaN;1273;49400;341289;NaN;NaN;NaN;NaN;312;NaN;2226;317086;61025;0;6301;NaN;0;3875575;0;NaN;NaN;0;NaN;26964;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;124;4551;0;353915
2025-09-09 19:20:00;;935001;376012;57517;NaN;97547;182310;103771;633591;13022;0;3004;0;6067;0;0;NaN;1295;49417;341359;NaN;NaN;NaN;NaN;312;NaN;2226;317101;61149;0;6301;NaN;0;3876136;0;NaN;NaN;0;NaN;27059;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;136;4796;0;354256
