"sep=;"
A;modbus:9_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:9_mb_WHr_I;modbus:9_mb_WHr_I
Device Name;TTA-1 - MEDICION EMERGENCIA;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TTA-1 - MEDICION EMERGENCIA;TTA-1 - MEDICION EMERGENCIA
Device type;;;;;;
Measurement Name;Total Delivered Active Energy;Total Delivered Active Energy;Total Delivered Reactive Energy;Total Received Reactive Energy;Total Delivered Reactive Energy;Total Received Reactive Energy
Measurement Unit;Wh;Wh;VArh;VArh;VArh;VArh
2025/10/01 01:50:00;60576303;65423667;8553921;11172384;1842727;20917032
2025/10/01 02:00:00;60583047;65433517;8555490;11172384;1842727;20918596
2025/10/01 02:10:00;60589778;65443354;8557065;11172384;1842727;20920182
2025/10/01 02:20:00;60596442;65453124;8558632;11172384;1842727;20921771
2025/10/01 02:30:00;60603196;65462986;8560212;11172384;1842727;20923336
2025/10/01 02:40:00;60609750;65472648;8561749;11172384;1842727;20924930
2025/10/01 02:50:00;60616072;65482088;8563235;11172384;1842727;20926556
2025/10/01 03:00:00;60622099;65491237;8564659;11172384;1842727;20928247
2025/10/01 03:10:00;60628146;65500404;8566087;11172384;1842727;20929915
2025/10/01 03:20:00;60633982;65509341;8567456;11172384;1842727;20931478
2025/10/01 03:30:00;60639501;65517967;8568778;11172384;1842727;20933096
2025/10/01 03:40:00;60644838;65526414;8570068;11172384;1842727;20934761
2025/10/01 03:50:00;60650075;65534763;8571341;11172384;1842727;20936469
2025/10/01 04:00:00;60655296;65543097;8572608;11172384;1842727;20938197
2025/10/01 04:10:00;60660526;65551441;8573878;11172384;1842727;20939907
2025/10/01 04:20:00;60665315;65559332;8575068;11172384;1842727;20941561
2025/10/01 04:30:00;60669387;65566515;8576142;11172384;1842727;20943285
2025/10/01 04:40:00;60673110;65573325;8577158;11172384;1842727;20945040
2025/10/01 04:50:00;60676840;65580157;8578174;11172384;1842727;20946811
2025/10/01 05:00:00;60680426;65586849;8579160;11172384;1842727;20948607
2025/10/01 05:10:00;60684083;65593609;8580172;11172384;1842727;20950425
2025/10/01 05:20:00;60687828;65600463;8581214;11172384;1842727;20952239
2025/10/01 05:30:00;60691500;65607250;8582239;11172384;1842727;20954086
2025/10/01 05:40:00;60694989;65613852;8583225;11172384;1842727;20955935
2025/10/01 05:50:00;60698327;65620307;8584183;11172384;1842727;20957814
2025/10/01 06:00:00;60701847;65626944;8585212;11172384;1842727;20959718
2025/10/01 06:10:00;60705223;65633440;8586191;11172384;1842727;20961623
2025/10/01 06:20:00;60708571;65639909;8587167;11172384;1842727;20963540
2025/10/01 06:30:00;60712008;65646463;8588152;11172384;1842727;20965452
2025/10/01 06:40:00;60715534;65653112;8589185;11172384;1842727;20967384
2025/10/01 06:50:00;60718996;65659709;8590194;11172384;1842727;20969315
2025/10/01 07:00:00;60722351;65666175;8591171;11172384;1842727;20971265
2025/10/01 07:10:00;60725854;65672804;8592191;11172384;1842727;20973216
2025/10/01 07:20:00;60729420;65679491;8593221;11172384;1842727;20975143
2025/10/01 07:30:00;60733016;65686209;8594273;11172384;1842727;20977081
2025/10/01 07:40:00;60736477;65692796;8595283;11172384;1842727;20979021
2025/10/01 07:50:00;60739902;65699349;8596292;11172384;1842727;20980996
2025/10/01 08:00:00;60743261;65705847;8597271;11172384;1842727;20982971
2025/10/01 08:10:00;60746659;65712379;8598259;11172384;1842727;20984957
2025/10/01 08:20:00;60749990;65718842;8599231;11172384;1842727;20986963
2025/10/01 08:30:00;60753352;65725332;8600212;11172384;1842727;20988968
2025/10/01 08:40:00;60756843;65731950;8601239;11172384;1842727;20990928
2025/10/01 08:50:00;60760191;65738414;8602225;11172384;1842727;20992845
2025/10/01 09:00:00;60763606;65744946;8603222;11172384;1842727;20994758
2025/10/01 09:10:00;60767111;65751565;8604273;11172384;1842727;20996657
2025/10/01 09:20:00;60770536;65758093;8605279;11172384;1842727;20998538
2025/10/01 09:30:00;60773874;65764547;8606258;11172384;1842727;21000419
2025/10/01 09:40:00;60777262;65771064;8607249;11172384;1842727;21002318
2025/10/01 09:50:00;60780645;65777568;8608235;11172384;1842727;21004209
2025/10/01 10:00:00;60783965;65784008;8609216;11172384;1842727;21006131
2025/10/01 10:10:00;60787382;65790544;8610224;11172384;1842727;21008035
2025/10/01 10:20:00;60790907;65797190;8611287;11172384;1842727;21009947
2025/10/01 10:30:00;60794427;65803823;8612344;11172384;1842727;21011826
2025/10/01 10:40:00;60797884;65810393;8613354;11172384;1842727;21013663
2025/10/01 10:50:00;60801309;65816925;8614350;11172384;1842727;21015473
2025/10/01 11:00:00;60804668;65823394;8615339;11172384;1842727;21017287
2025/10/01 11:10:00;60808158;65829990;8616372;11172384;1842727;21019083
2025/10/01 11:20:00;60811639;65836575;8617399;11172384;1842727;21020860
2025/10/01 11:30:00;60815089;65843134;8618417;11172384;1842727;21022679
2025/10/01 11:40:00;60818524;65849697;8619427;11172384;1842727;21024578
2025/10/01 11:50:00;60822204;65856491;8620495;11172384;1842727;21026442
2025/10/01 12:00:00;60825618;65863027;8621502;11172384;1842727;21028334
2025/10/01 12:10:00;60829197;65869751;8622568;11172384;1842727;21030266
2025/10/01 12:20:00;60832816;65876492;8623639;11172384;1842727;21032183
2025/10/01 12:30:00;60836565;65883378;8624744;11172384;1842727;21034076
2025/10/01 12:40:00;60840284;65890214;8625828;11172384;1842727;21036006
2025/10/01 12:50:00;60844068;65897159;8626924;11172384;1842727;21038047
2025/10/01 13:00:00;60847961;65904181;8628044;11172384;1842727;21040039
2025/10/01 13:10:00;60851792;65911147;8629153;11172384;1842727;21041992
2025/10/01 13:20:00;60855667;65918147;8630271;11172384;1842727;21043889
2025/10/01 13:30:00;60859589;65925207;8631404;11172384;1842727;21045780
2025/10/01 13:40:00;60863406;65932135;8632509;11172384;1842727;21047676
2025/10/01 13:50:00;60867120;65938968;8633576;11172384;1842727;21049564
2025/10/01 14:00:00;60871192;65946157;8634747;11172384;1842727;21051433
2025/10/01 14:10:00;60875841;65953918;8636031;11172384;1842727;21053220
2025/10/01 14:20:00;60880396;65961585;8637258;11172384;1842727;21054974
2025/10/01 14:30:00;60884294;65968592;8638333;11172384;1842727;21056780
2025/10/01 14:40:00;60888380;65975784;8639456;11172384;1842727;21058563
2025/10/01 14:50:00;60892453;65982955;8640556;11172384;1842727;21060320
2025/10/01 15:00:00;60897358;65990954;8641800;11172384;1842727;21061905
2025/10/01 15:10:00;60902339;65999020;8643056;11172384;1842727;21063462
2025/10/01 15:20:00;60907726;66007512;8644410;11172384;1842727;21064989
2025/10/01 15:30:00;60913096;66015964;8645746;11172384;1842727;21066497
2025/10/01 15:40:00;60918457;66024414;8647066;11172384;1842727;21068064
2025/10/01 15:50:00;60923676;66032724;8648362;11172384;1842727;21069654
2025/10/01 16:00:00;60929096;66041238;8649705;11172384;1842727;21071271
2025/10/01 16:10:00;60934674;66049911;8651098;11172384;1842727;21072874
2025/10/01 16:20:00;60940282;66058592;8652490;11172384;1842727;21074464
2025/10/01 16:30:00;60945855;66067271;8653874;11172384;1842727;21076041
2025/10/01 16:40:00;60951368;66075875;8655251;11172384;1842727;21077640
2025/10/01 16:50:00;60956936;66084528;8656634;11172384;1842727;21079225
2025/10/01 17:00:00;60962399;66093080;8658007;11172384;1842727;21080848
2025/10/01 17:10:00;60967808;66101581;8659374;11172384;1842727;21082517
2025/10/01 17:20:00;60973331;66110184;8660761;11172384;1842727;21084160
2025/10/01 17:30:00;60978864;66118819;8662149;11172384;1842727;21085815
2025/10/01 17:40:00;60984439;66127490;8663544;11172384;1842727;21087481
2025/10/01 17:50:00;60990068;66136214;8664949;11172384;1842727;21089152
2025/10/01 18:00:00;60995521;66144768;8666330;11172384;1842727;21090857
2025/10/01 18:10:00;61001064;66153415;8667731;11172384;1842727;21092570
2025/10/01 18:20:00;61006684;66162141;8669143;11172384;1842727;21094314
2025/10/01 18:30:00;61012223;66170788;8670533;11172384;1842727;21096087
2025/10/01 18:40:00;61017711;66179373;8671902;11172384;1842727;21097814
2025/10/01 18:50:00;61023191;66187959;8673281;11172384;1842727;21099548
2025/10/01 19:00:00;61028709;66196575;8674666;11172384;1842727;21101280
2025/10/01 19:10:00;61034695;66205639;8676122;11172384;1842727;21102938
2025/10/01 19:20:00;61040582;66214616;8677551;11172384;1842727;21104561
2025/10/01 19:30:00;61046439;66223568;8678976;11172384;1842727;21106186
2025/10/01 19:40:00;61052489;66232706;8680421;11172384;1842727;21107768
2025/10/01 19:50:00;61058614;66241915;8681881;11172384;1842727;21109334
2025/10/01 20:00:00;61064732;66251121;8683341;11172384;1842727;21110908
2025/10/01 20:10:00;61070686;66260179;8684778;11172384;1842727;21112498
2025/10/01 20:20:00;61076744;66269326;8686225;11172384;1842727;21114077
2025/10/01 20:30:00;61082761;66278437;8687669;11172384;1842727;21115677
2025/10/01 20:40:00;61088880;66287641;8689129;11172384;1842727;21117263
2025/10/01 20:50:00;61094937;66296809;8690585;11172384;1842727;21118866
2025/10/01 21:00:00;61101098;66306063;8692045;11172384;1842727;21120431
2025/10/01 21:10:00;61107524;66315595;8693547;11172384;1842727;21121985
2025/10/01 21:20:00;61114024;66325179;8695053;11172384;1842727;21123538
2025/10/01 21:30:00;61120544;66334730;8696560;11172384;1842727;21125097
2025/10/01 21:40:00;61127163;66344286;8698073;11172384;1842727;21126674
2025/10/01 21:50:00;61133747;66353805;8699583;11172384;1842727;21128258
2025/10/01 22:00:00;61140417;66363388;8701099;11172384;1842727;21129832
2025/10/01 22:10:00;61147093;66373019;8702620;11172384;1842727;21131373
2025/10/01 22:20:00;61153795;66382652;8704151;11172384;1842727;21132919
2025/10/01 22:30:00;61160672;66392460;8705712;11172384;1842727;21134426
2025/10/01 22:40:00;61167356;66402075;8707242;11172384;1842727;21135948
2025/10/01 22:50:00;61174159;66411816;8708791;11172384;1842727;21137488
2025/10/01 23:00:00;61181111;66421713;8710371;11172384;1842727;21139062
2025/10/01 23:10:00;61187869;66431397;8711914;11172384;1842727;21140685
2025/10/01 23:20:00;61194618;66441089;8713458;11172384;1842727;21142274
2025/10/01 23:30:00;61201601;66451026;8715040;11172384;1842727;21143806
2025/10/01 23:40:00;61208491;66460864;8716603;11172384;1842727;21145364
2025/10/01 23:50:00;61215289;66470751;8718175;11172384;1842727;21146914
2025/10/02 00:00:00;61221912;66480494;8719723;11172384;1842727;21148486
2025/10/02 00:10:00;61228715;66490399;8721291;11172384;1842727;21150051
2025/10/02 00:20:00;61235561;66500360;8722868;11172384;1842727;21151612
2025/10/02 00:30:00;61242410;66510302;8724447;11172384;1842727;21153181
2025/10/02 00:40:00;61249116;66520120;8726005;11172384;1842727;21154776
2025/10/02 00:50:00;61255849;66529959;8727567;11172384;1842727;21156382
2025/10/02 01:00:00;61262528;66539745;8729122;11172384;1842727;21158009
2025/10/02 01:10:00;61269410;66549737;8730711;11172384;1842727;21159624
2025/10/02 01:20:00;61276186;66559629;8732279;11172384;1842727;21161269
2025/10/02 01:30:00;61282837;66569398;8733834;11172384;1842727;21162951
2025/10/02 01:40:00;61289448;66579013;8735370;11172384;1842727;21164686
2025/10/02 01:50:00;61296152;66588666;8736914;11172384;1842727;21166339
2025/10/02 02:00:00;61302807;66598361;8738460;11172384;1842727;21167970
2025/10/02 02:10:00;61309436;66608092;8740015;11172384;1842727;21169621
2025/10/02 02:20:00;61316044;66617818;8741567;11172384;1842727;21171274
2025/10/02 02:30:00;61322697;66627605;8743123;11172384;1842727;21172917
2025/10/02 02:40:00;61329278;66637307;8744667;11172384;1842727;21174578
2025/10/02 02:50:00;61335775;66646911;8746198;11172384;1842727;21176246
2025/10/02 03:00:00;61342279;66656551;8747729;11172384;1842727;21177913
2025/10/02 03:10:00;61348260;66665659;8749148;11172384;1842727;21179659
2025/10/02 03:20:00;61354064;66674586;8750528;11172384;1842727;21181411
2025/10/02 03:30:00;61359804;66683432;8751898;11172384;1842727;21183061
2025/10/02 03:40:00;61365401;66692140;8753248;11172384;1842727;21184738
2025/10/02 03:50:00;61370772;66700626;8754563;11172384;1842727;21186445
2025/10/02 04:00:00;61376178;66709154;8755889;11172384;1842727;21188168
2025/10/02 04:10:00;61381324;66717422;8757163;11172384;1842727;21189932
2025/10/02 04:20:00;61386371;66725588;8758414;11172384;1842727;21191693
2025/10/02 04:30:00;61390776;66733109;8759563;11172384;1842727;21193538
2025/10/02 04:40:00;61394835;66740303;8760646;11172384;1842727;21195420
2025/10/02 04:50:00;61398727;66747307;8761690;11172384;1842727;21197319
2025/10/02 05:00:00;61402557;66754279;8762724;11172384;1842727;21199258
2025/10/02 05:10:00;61406632;66761477;8763815;11172384;1842727;21201171
2025/10/02 05:20:00;61410599;66768573;8764873;11172384;1842727;21203088
2025/10/02 05:30:00;61414419;66775527;8765910;11172384;1842727;21205042
2025/10/02 05:40:00;61418216;66782442;8766976;11172384;1842727;21206952
2025/10/02 05:50:00;61421807;66789159;8767974;11172384;1842727;21208877
2025/10/02 06:00:00;61425514;66795989;8769007;11172384;1842727;21210781
2025/10/02 06:10:00;61429110;66802708;8770012;11172384;1842727;21212689
2025/10/02 06:20:00;61432748;66809464;8771025;11172384;1842727;21214592
2025/10/02 06:30:00;61436316;66816159;8772025;11172384;1842727;21216536
2025/10/02 06:40:00;61439857;66822830;8773024;11172384;1842727;21218501
2025/10/02 06:50:00;61443494;66829595;8774036;11172384;1842727;21220450
2025/10/02 07:00:00;61447210;66836435;8775094;11172384;1842727;21222413
2025/10/02 07:10:00;61451020;66843373;8776171;11172384;1842727;21224351
2025/10/02 07:20:00;61454865;66850342;8777274;11172384;1842727;21226305
2025/10/02 07:30:00;61458634;66857241;8778346;11172384;1842727;21228270
2025/10/02 07:40:00;61462352;66864087;8779390;11172384;1842727;21230238
2025/10/02 07:50:00;61465936;66870798;8780400;11172384;1842727;21232210
2025/10/02 08:00:00;61469529;66877517;8781414;11172384;1842727;21234182
2025/10/02 08:10:00;61473271;66884389;8782475;11172384;1842727;21236156
2025/10/02 08:20:00;61476762;66890398;8783362;11172384;1842727;21237838
2025/10/02 08:30:00;61480523;66896054;8784171;11172384;1842727;21238966
2025/10/02 08:40:00;61484294;66901723;8784980;11172384;1842727;21240098
2025/10/02 08:50:00;61488000;66907329;8785787;11172384;1842727;21241257
2025/10/02 09:00:00;61491799;66913025;8786623;11172384;1842727;21242408
2025/10/02 09:10:00;61495524;66918650;8787416;11172384;1842727;21243548
2025/10/02 09:20:00;61499125;66924100;8788158;11172384;1842727;21244630
2025/10/02 09:30:00;61502738;66929602;8788927;11172384;1842727;21245777
2025/10/02 09:40:00;61506283;66935054;8789670;11172384;1842727;21246912
2025/10/02 09:50:00;61509832;66940494;8790411;11172384;1842727;21248058
2025/10/02 10:00:00;61513556;66946124;8791221;11172384;1842727;21249209
2025/10/02 10:10:00;61517459;66951916;8792080;11172384;1842727;21250357
2025/10/02 10:20:00;61521051;66957415;8792835;11172384;1842727;21251479
2025/10/02 10:30:00;61524730;66962976;8793634;11172384;1842727;21252605
2025/10/02 10:40:00;61528503;66968757;8794496;11172384;1842727;21253775
2025/10/02 10:50:00;61532295;66974781;8795408;11172384;1842727;21254997
2025/10/02 11:00:00;61536243;66980941;8796341;11172384;1842727;21256180
2025/10/02 11:10:00;61540088;66986812;8797216;11172384;1842727;21257281
2025/10/02 11:20:00;61543871;66992474;8798026;11172384;1842727;21258306
2025/10/02 11:30:00;61547610;66998082;8798839;11172384;1842727;21259340
2025/10/02 11:40:00;61551375;67003744;8799672;11172384;1842727;21260422
2025/10/02 11:50:00;61555070;67009324;8800465;11172384;1842727;21261530
2025/10/02 12:00:00;61558782;67014940;8801275;11172384;1842727;21262641
2025/10/02 12:10:00;61562501;67020550;8802075;11172384;1842727;21263778
2025/10/02 12:20:00;61566236;67026198;8802876;11172384;1842727;21264918
2025/10/02 12:30:00;61570137;67031992;8803730;11172384;1842727;21266060
2025/10/02 12:40:00;61574086;67037838;8804574;11172384;1842727;21267164
2025/10/02 12:50:00;61577972;67043626;8805404;11172384;1842727;21268283
2025/10/02 13:00:00;61581832;67049404;8806232;11172384;1842727;21269447
2025/10/02 13:10:00;61585820;67055294;8807080;11172384;1842727;21270584
2025/10/02 13:20:00;61589875;67061250;8807960;11172384;1842727;21271725
2025/10/02 13:30:00;61593849;67067129;8808825;11172384;1842727;21272857
2025/10/02 13:40:00;61597802;67072981;8809668;11172384;1842727;21273972
2025/10/02 13:50:00;61601902;67078975;8810577;11172384;1842727;21275092
2025/10/02 14:00:00;61606030;67085000;8811464;11172384;1842727;21276185
2025/10/02 14:10:00;61610118;67090982;8812330;11172384;1842727;21277264
2025/10/02 14:20:00;61614361;67097114;8813255;11172384;1842727;21278353
2025/10/02 14:30:00;61618502;67103145;8814143;11172384;1842727;21279431
2025/10/02 14:40:00;61622712;67109243;8815020;11172384;1842727;21280477
2025/10/02 14:50:00;61627070;67115480;8815924;11172384;1842727;21281475
2025/10/02 15:00:00;61632172;67122465;8817037;11172384;1842727;21282445
2025/10/02 15:10:00;61637451;67129621;8818207;11172384;1842727;21283433
2025/10/02 15:20:00;61642934;67136979;8819384;11172384;1842727;21284368
2025/10/02 15:30:00;61648410;67144330;8820552;11172384;1842727;21285296
2025/10/02 15:40:00;61653767;67151560;8821668;11172384;1842727;21286183
2025/10/02 15:50:00;61659397;67159059;8822840;11172384;1842727;21287016
2025/10/02 16:00:00;61664734;67166262;8823957;11172384;1842727;21287883
2025/10/02 16:10:00;61670146;67173544;8825088;11172384;1842727;21288768
2025/10/02 16:20:00;61675770;67181027;8826256;11172384;1842727;21289636
2025/10/02 16:30:00;61681355;67188480;8827417;11172384;1842727;21290501
2025/10/02 16:40:00;61686760;67195755;8828546;11172384;1842727;21291391
2025/10/02 16:50:00;61692087;67202944;8829666;11172384;1842727;21292294
2025/10/02 17:00:00;61697741;67210483;8830844;11172384;1842727;21293177
2025/10/02 17:10:00;61703153;67217770;8831973;11172384;1842727;21294096
2025/10/02 17:20:00;61708317;67224811;8833049;11172384;1842727;21295030
2025/10/02 17:30:00;61713698;67232069;8834189;11172384;1842727;21295991
2025/10/02 17:40:00;61719324;67239578;8835378;11172384;1842727;21296964
2025/10/02 17:50:00;61724936;67247073;8836562;11172384;1842727;21297928
2025/10/02 18:00:00;61730378;67254404;8837719;11172384;1842727;21298931
2025/10/02 18:10:00;61735900;67261815;8838889;11172384;1842727;21299930
2025/10/02 18:20:00;61741435;67269236;8840062;11172384;1842727;21300922
2025/10/02 18:30:00;61747039;67276713;8841245;11172384;1842727;21301903
2025/10/02 18:40:00;61752595;67284152;8842419;11172384;1842727;21302876
2025/10/02 18:50:00;61758116;67291420;8843570;11172384;1842727;21303877
2025/10/02 19:00:00;61763568;67298603;8844711;11172384;1842727;21304872
2025/10/02 19:10:00;61769181;67305998;8845860;11172384;1842727;21305822
2025/10/02 19:20:00;61774995;67313684;8847042;11172384;1842727;21306709
2025/10/02 19:30:00;61780860;67321432;8848227;11172384;1842727;21307578
2025/10/02 19:40:00;61786718;67329146;8849400;11172384;1842727;21308441
2025/10/02 19:50:00;61792682;67336982;8850598;11172384;1842727;21309299
2025/10/02 20:00:00;61798461;67344635;8851762;11172384;1842727;21310162
2025/10/02 20:10:00;61804459;67352512;8852973;11172384;1842727;21310989
2025/10/02 20:20:00;61810410;67360321;8854174;11172384;1842727;21311836
